Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;N;29;29;30;30;29;29;29;30;30;30;29;28;24
1387;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
1387;Q1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2;0.0;0.0;0.0;0.0;7.0
1387;Q2;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;8.0
1387;Q3;0.0;0.0;0.0;0.6;1.0;3.0;3.0;2.0;3.0;1.0;0.0;0.0;13.0
1387;Q4;0.0;1.0;1.0;1.0;3.0;3.0;4.0;4.0;6.0;2.8;1.0;1.0;22.0
1387;Max;2.0;2.0;2.0;2.0;6.0;5.0;8.0;9.0;9.0;7.0;3.0;2.0;29.0
1387;Mn;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;1.0;0.0;0.0;13.0
1387;Md;0.2;0.3;0.3;0.5;1.2;2.0;2.7;2.4;2.8;1.2;0.3;0.4;14.1
1387;S;0.58;0.55;0.52;0.73;1.68;1.55;2.05;2.20;2.82;1.68;0.72;0.68;8.03
1387;Cv;2.39;1.60;1.95;1.37;1.39;0.79;0.75;0.93;1.01;1.36;2.09;1.90;0.57
1387E;N;29;28;30;30;30;30;29;29;29;28;28;28;24
1387E;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1387E;Q1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.8;0.0;0.0;27.0
1387E;Q2;1.0;0.6;1.0;2.0;1.0;1.0;1.0;3.0;3.0;2.6;2.0;1.0;33.0
1387E;Q3;2.0;2.0;2.6;3.0;2.0;1.0;2.0;5.0;5.0;3.4;3.0;2.0;39.0
1387E;Q4;3.0;2.2;4.8;4.0;3.0;3.0;4.0;6.0;9.0;5.2;4.0;4.0;45.0
1387E;Max;6.0;6.0;7.0;7.0;6.0;7.0;6.0;11.0;12.0;9.0;8.0;7.0;55.0
1387E;Mn;1.0;1.0;2.0;2.0;2.0;1.0;2.0;3.0;4.0;3.0;3.0;1.5;35.0
1387E;Md;1.6;1.6;2.5;2.2;1.7;1.5;2.3;3.9;4.8;3.4;2.4;2.1;34.8
1387E;S;1.55;1.79;2.10;1.90;1.45;1.78;2.02;2.87;3.65;2.70;1.97;2.00;11.69
1387E;Cv;0.98;1.14;0.85;0.86;0.87;1.18;0.86;0.73;0.76;0.80;0.81;0.96;0.34
1428;N;30;30;30;29;28;29;30;30;30;30;29;29;24
1428;Min;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
1428;Q1;1.0;1.0;0.2;0.0;0.0;1.0;2.0;1.2;2.0;2.0;1.0;1.0;23.0
1428;Q2;2.0;1.0;1.0;1.0;1.0;2.0;2.0;3.0;2.4;3.0;1.0;1.0;27.0
1428;Q3;2.6;2.0;2.0;2.0;2.4;3.0;3.0;4.0;3.0;4.0;2.0;2.0;30.0
1428;Q4;3.0;2.0;3.0;3.0;3.0;4.0;4.0;5.8;6.0;5.0;3.0;3.0;36.0
1428;Max;5.0;4.0;8.0;4.0;7.0;6.0;9.0;10.0;10.0;9.0;5.0;6.0;41.0
1428;Mn;2.0;1.0;2.0;1.0;2.0;3.0;3.0;4.0;3.0;4.0;2.0;1.0;27.5
1428;Md;2.0;1.4;1.9;1.3;2.0;2.7;2.9;3.9;3.6;3.5;2.0;1.8;28.7
1428;S;1.34;1.04;1.76;1.29;1.68;1.56;1.86;2.54;2.40;2.10;1.45;1.48;6.67
1428;Cv;0.67;0.73;0.91;0.96;0.84;0.59;0.64;0.66;0.67;0.59;0.74;0.84;0.23
8175;N;27;27;27;27;28;29;29;28;27;26;27;26;23
8175;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8175;Q1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;13.0
8175;Q2;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;1.0;1.2;2.0;16.0
8175;Q3;3.8;3.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;2.0;3.0;18.4
8175;Q4;5.0;3.4;2.4;1.0;0.0;0.0;0.0;1.0;2.0;4.0;4.4;5.6;24.0
8175;Max;9.0;7.0;5.0;3.0;2.0;2.0;1.0;3.0;7.0;5.0;9.0;11.0;31.0
8175;Mn;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;17.0
8175;Md;3.0;2.4;1.5;0.6;0.3;0.2;0.0;0.3;1.4;2.1;2.6;3.2;18.0
8175;S;2.35;1.85;1.34;0.84;0.71;0.49;0.19;0.72;1.62;1.70;2.08;2.87;5.76
8175;Cv;0.78;0.77;0.91;1.33;2.49;2.37;5.39;2.25;1.18;0.82;0.79;0.91;0.32
8178D;N;4;5;4;4;4;4;3;4;2;2;2;2;1
8178D;Min;;;;;;;;;;;;;
8178D;Q1;;;;;;;;;;;;;
8178D;Q2;;;;;;;;;;;;;
8178D;Q3;;;;;;;;;;;;;
8178D;Q4;;;;;;;;;;;;;
8178D;Max;;;;;;;;;;;;;
8178D;Mn;;;;;;;;;;;;;
8178D;Md;;;;;;;;;;;;;
8178D;S;;;;;;;;;;;;;
8178D;Cv;;;;;;;;;;;;;
8025;N;30;30;30;30;30;30;30;29;30;30;30;30;29
8025;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8025;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
8025;Max;1.0;3.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;5.0
8025;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Md;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.9
8025;S;0.25;0.63;0.55;0.40;0.18;0.00;0.00;0.00;0.18;0.25;0.37;0.18;1.25
8025;Cv;3.81;2.68;2.75;4.03;5.48;-;-;-;5.48;3.81;5.48;5.48;1.44
8019;N;30;30;30;30;30;29;30;30;30;30;29;27;25
8019;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8019;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
8019;Max;1.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;5.0
8019;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Md;0.1;0.2;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;1.0
8019;S;0.31;0.57;0.75;0.53;0.00;0.00;0.00;0.00;0.18;0.18;0.00;0.46;1.32
8019;Cv;3.05;2.44;2.50;3.18;-;-;-;-;5.48;5.48;-;3.08;1.32
6325O;N;30;30;30;30;30;30;30;30;30;30;30;30;30
6325O;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6325O;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
