Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;N;29;29;30;30;29;29;29;30;30;30;29;28;24
1387;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387;Max;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1387;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387;Md;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1
1387;S;0.00;0.19;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.34
1387;Cv;-;5.39;-;-;-;-;-;-;3.81;-;-;-;2.70
1387E;N;29;28;30;30;30;30;29;29;29;28;28;28;24
1387E;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387E;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387E;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387E;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1387E;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1387E;Max;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;2.0;1.0;0.0;3.0
1387E;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1387E;Md;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.6
1387E;S;0.00;0.26;0.18;0.00;0.25;0.18;0.00;0.44;0.19;0.42;0.19;0.00;0.88
1387E;Cv;-;3.67;5.48;-;3.81;5.48;-;3.20;5.39;3.89;5.29;-;1.40
1428;N;30;30;30;29;28;29;30;30;30;30;29;29;24
1428;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1428;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1428;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1428;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1428;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1428;Max;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
1428;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1428;Md;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
1428;S;0.00;0.00;0.18;0.00;0.00;0.00;0.00;0.00;0.18;0.00;0.00;0.19;0.34
1428;Cv;-;-;5.48;-;-;-;-;-;5.48;-;-;5.39;2.70
8175;N;27;27;27;27;28;29;29;28;27;26;27;26;23
8175;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8175;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8175;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8175;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8175;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8175;Max;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0
8175;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8175;Md;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.3
8175;S;0.19;0.19;0.27;0.00;0.00;0.00;0.00;0.00;0.32;0.20;0.19;0.20;0.57
8175;Cv;5.20;5.20;3.60;-;-;-;-;-;2.88;5.10;5.20;5.10;1.65
8178D;N;4;5;4;4;4;4;3;4;2;2;2;2;1
8178D;Min;;;;;;;;;;;;;
8178D;Q1;;;;;;;;;;;;;
8178D;Q2;;;;;;;;;;;;;
8178D;Q3;;;;;;;;;;;;;
8178D;Q4;;;;;;;;;;;;;
8178D;Max;;;;;;;;;;;;;
8178D;Mn;;;;;;;;;;;;;
8178D;Md;;;;;;;;;;;;;
8178D;S;;;;;;;;;;;;;
8178D;Cv;;;;;;;;;;;;;
8025;N;30;30;30;30;30;30;30;29;30;30;30;30;29
8025;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Max;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8025;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;Md;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
8025;S;0.00;0.18;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.26
8025;Cv;-;5.48;3.81;-;-;-;-;-;-;-;-;-;3.74
8019;N;30;30;30;30;30;29;30;30;30;30;29;27;25
8019;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Max;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8019;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;Md;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;S;0.00;0.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20
8019;Cv;-;5.48;-;-;-;-;-;-;-;-;-;-;5.00
6325O;N;30;30;30;30;30;30;30;30;30;30;30;30;30
6325O;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6325O;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6325O;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6325O;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6325O;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6325O;Max;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0
6325O;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6325O;Md;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
6325O;S;0.25;0.25;0.25;0.00;0.00;0.00;0.00;0.18;0.00;0.00;0.00;0.00;0.57
6325O;Cv;3.81;3.81;3.81;-;-;-;-;5.48;-;-;-;-;2.44
9091O;N;30;30;30;30;30;30;29;29;30;30;30;30;28
9091O;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9091O;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9091O;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9091O;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9091O;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
9091O;Max;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0
9091O;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9091O;Md;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.4
9091O;S;0.25;0.25;0.18;0.00;0.00;0.00;0.00;0.19;0.00;0.31;0.00;0.18;0.62
9091O;Cv;3.81;3.81;5.48;-;-;-;-;5.39;-;3.05;-;5.48;1.74
1212E;N;30;30;30;30;30;30;30;29;29;29;29;29;29
1212E;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212E;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212E;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212E;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212E;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212E;Max;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0
1212E;Mn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212E;Md;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
1212E;S;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.37;0.00;0.00;0.58
1212E;Cv;-;-;-;-;3.81;-;-;-;-;5.39;-;-;4.21
1208H;N;6;9;8;8;9;8;4;4;3;8;10;6;2
1208H;Min;;;;;;;;;;;;;
1208H;Q1;;;;;;;;;;;;;
1208H;Q2;;;;;;;;;;;;;
1208H;Q3;;;;;;;;;;;;;
1208H;Q4;;;;;;;;;;;;;
1208H;Max;;;;;;;;;;;;;
1208H;Mn;;;;;;;;;;;;;
1208H;Md;;;;;;;;;;;;;
1208H;S;;;;;;;;;;;;;
1208H;Cv;;;;;;;;;;;;;
1249I;N;30;30;30;30;30;30;30;30;30;30;30;30;30
1249I;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1249I;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1249I;Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1249I;Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1249I;Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
