Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1208H;Md;;;;;;;;;;;;;
1208H;S;;;;;;;;;;;;;
1208H;Cv;;;;;;;;;;;;;
1249I;N;30;30;30;29;30;30;30;30;30;30;30;30;29
1249I;Min;9827;9829;9829;9801;9813;9820;9824;9825;9822;9815;9835;9864;9931
1249I;Q1;9900;9882;9883;9865;9836;9841;9851;9846;9840;9865;9880;9887;9949
1249I;Q2;9916;9916;9905;9875;9853;9865;9866;9858;9856;9877;9910;9917;9963
1249I;Q3;9955;9935;9930;9891;9881;9871;9871;9865;9876;9891;9925;9935;9980
1249I;Q4;9988;9972;9946;9911;9895;9883;9883;9874;9885;9907;9932;9959;9998
1249I;Max;10019;10023;9989;9965;9907;9913;9903;10003;9913;9936;9969;9995;10023
1249I;Mn;9939;9924;9919;9879;9869;9868;9869;9860;9860;9885;9915;9925;9972
1249I;Md;9941;9927;9915;9884;9866;9867;9868;9864;9864;9885;9909;9922;9971
1249I;S;45.96;46.09;38.15;33.81;29.05;24.22;17.23;31.09;22.79;26.77;30.55;35.53;25.60
1249I;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2444;N;27;27;27;26;27;26;26;27;26;28;27;25;23
2444;Min;8937;8911;8939;8923;8919;8919;8935;8935;8938;8936;8940;8971;9015
2444;Q1;8989;8979;8971;8952;8942;8944;8953;8951;8952;8972;8980;8986;9040
2444;Q2;9011;9006;8992;8968;8962;8961;8970;8957;8969;8985;9001;9007;9046
2444;Q3;9042;9031;9011;8986;8978;8969;8975;8970;8986;8992;9013;9021;9050
2444;Q4;9054;9050;9024;8996;8991;8983;8979;8985;8993;9009;9026;9046;9063
2444;Max;9086;9103;9061;9034;9034;8997;8985;8999;9041;9033;9034;9082;9103
2444;Mn;9019;9015;9006;8972;8970;8965;8973;8966;8978;8990;9006;9015;9047
2444;Md;9021;9013;9001;8974;8969;8962;8968;8966;8977;8989;9001;9017;9050
2444;S;38.93;43.44;31.98;26.11;28.31;20.33;13.60;18.34;24.39;20.86;26.07;29.40;19.67
2444;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
4452;N;30;29;30;30;30;30;29;30;30;30;30;30;29
4452;Min;9995;10021;10010;9991;9969;9961;9971;9962;9977;10005;10036;10036;10056
4452;Q1;10079;10063;10048;10013;9996;9984;9982;9980;9989;10025;10051;10073;10121
4452;Q2;10113;10090;10067;10034;10009;9997;9989;9990;10003;10031;10072;10095;10137
4452;Q3;10131;10112;10086;10046;10023;10008;9999;9999;10012;10052;10082;10111;10149
4452;Q4;10151;10146;10103;10065;10031;10017;10005;10005;10027;10070;10103;10133;10162
4452;Max;10195;10178;10119;10101;10075;10041;10030;10021;10085;10083;10115;10181;10195
4452;Mn;10122;10103;10078;10040;10012;10000;9993;9994;10009;10034;10079;10102;10142
4452;Md;10118;10102;10074;10041;10015;10001;9995;9994;10012;10044;10077;10103;10141
4452;S;43.87;41.08;29.38;26.69;23.23;17.92;14.07;13.21;24.95;23.12;22.77;34.94;29.26
4452;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
B954;N;29;29;27;28;30;28;29;28;28;27;28;28;18
B954;Min;10223;10209;10219;10191;10176;10172;10184;10172;10193;10207;10191;10241;10309
B954;Q1;10285;10272;10251;10213;10210;10194;10202;10191;10205;10225;10249;10262;10331
B954;Q2;10304;10304;10265;10230;10227;10205;10210;10200;10218;10243;10268;10288;10348
B954;Q3;10328;10329;10293;10253;10242;10226;10219;10210;10228;10264;10278;10304;10359
B954;Q4;10353;10351;10317;10273;10251;10246;10237;10224;10244;10275;10294;10332;10371
B954;Max;10408;10406;10371;10302;10328;10267;10256;10269;10269;10284;10325;10369;10408
B954;Mn;10309;10312;10286;10247;10236;10222;10212;10207;10224;10253;10272;10296;10353
B954;Md;10316;10312;10283;10243;10233;10218;10216;10207;10225;10251;10271;10298;10354
B954;S;44.83;44.82;36.46;31.11;29.18;25.14;19.32;20.69;21.53;23.35;29.34;35.22;26.07
B954;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
B893;N;29;29;30;30;27;30;30;29;30;30;30;28;26
B893;Min;10146;10121;10125;10103;10089;10091;10105;10097;10104;10115;10112;10146;10196
B893;Q1;10176;10189;10157;10129;10124;10111;10122;10107;10125;10140;10160;10168;10235
B893;Q2;10219;10219;10171;10144;10146;10126;10127;10122;10133;10156;10179;10200;10257
B893;Q3;10241;10245;10213;10166;10157;10140;10132;10127;10151;10175;10196;10219;10272
B893;Q4;10281;10266;10224;10188;10166;10153;10153;10140;10165;10186;10209;10260;10278
B893;Max;10364;10321;10274;10225;10227;10167;10177;10181;10175;10243;10252;10297;10364
B893;Mn;10224;10231;10184;10157;10151;10136;10130;10125;10142;10167;10186;10209;10266
B893;Md;10231;10225;10191;10158;10147;10132;10134;10125;10143;10165;10185;10211;10262
B893;S;49.65;44.61;36.89;31.83;28.10;19.92;16.96;19.20;19.14;27.36;27.72;41.72;35.51
B893;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
B228;N;30;29;27;30;27;30;28;28;28;30;30;28;25
B228;Min;10246;10233;10223;10199;10184;10180;10192;10187;10190;10218;10210;10252;10298
B228;Q1;10284;10275;10258;10227;10214;10204;10211;10202;10219;10234;10262;10276;10332
B228;Q2;10313;10311;10273;10244;10238;10221;10216;10208;10226;10252;10275;10303;10346
B228;Q3;10333;10342;10310;10265;10253;10232;10229;10215;10235;10263;10287;10311;10370
B228;Q4;10361;10360;10324;10284;10265;10246;10247;10230;10256;10279;10301;10349;10382
B228;Max;10409;10430;10370;10311;10338;10267;10269;10260;10274;10292;10324;10399;10430
B228;Mn;10323;10327;10296;10254;10246;10227;10218;10212;10230;10258;10282;10307;10360
B228;Md;10323;10322;10291;10254;10246;10226;10226;10215;10235;10256;10279;10310;10359
B228;S;42.88;45.26;36.43;30.31;35.65;22.60;19.37;18.61;20.72;21.92;26.03;39.45;30.68
B228;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
B278;N;29;28;30;27;30;29;30;28;30;28;30;30;24
B278;Min;10250;10225;10231;10196;10179;10187;10198;10187;10196;10220;10212;10250;10297
B278;Q1;10292;10288;10255;10232;10222;10208;10211;10203;10220;10237;10259;10276;10336
B278;Q2;10312;10316;10275;10250;10242;10220;10222;10215;10232;10258;10282;10304;10357
B278;Q3;10344;10349;10309;10267;10255;10232;10232;10222;10243;10272;10293;10317;10366
B278;Q4;10368;10365;10326;10290;10262;10243;10251;10236;10255;10281;10306;10355;10380
B278;Max;10416;10422;10366;10314;10331;10270;10269;10264;10279;10304;10329;10400;10422
B278;Mn;10320;10327;10288;10258;10248;10231;10229;10219;10238;10268;10288;10311;10363
B278;Md;10329;10326;10291;10258;10245;10226;10230;10219;10238;10261;10283;10314;10361
B278;S;41.07;44.01;35.65;31.72;30.34;19.42;18.40;16.64;18.87;23.11;26.30;38.57;29.09
B278;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0200E;N;27;28;27;28;28;28;28;27;28;27;28;28;24
0200E;Min;9751;9709;9735;9703;9672;9715;9718;9720;9733;9739;9727;9755;9797
0200E;Q1;9796;9778;9760;9738;9737;9726;9737;9731;9748;9749;9768;9778;9832
