Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
B893;Mn;10209;10191;10180;10149;10151;10172;10165;10162;10168;10166;10164;10180;10174
B893;Md;10209;10193;10178;10146;10154;10167;10166;10161;10167;10169;10170;10182;10172
B893;S;56.37;48.48;35.90;18.26;21.85;16.75;11.23;12.65;19.48;28.26;34.04;46.19;12.18
B893;Cv;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
B228;N;30;29;27;30;27;30;28;28;28;30;30;28;25
B228;Min;10100;10070;10118;10097;10099;10116;10140;10129;10126;10108;10100;10100;10145
B228;Q1;10162;10152;10142;10128;10134;10147;10150;10143;10144;10140;10148;10151;10164
B228;Q2;10190;10187;10166;10143;10141;10162;10156;10155;10154;10156;10163;10178;10169
B228;Q3;10223;10195;10188;10151;10153;10169;10166;10159;10175;10171;10174;10203;10174
B228;Q4;10250;10239;10205;10159;10175;10179;10175;10171;10184;10193;10196;10226;10181
B228;Max;10321;10273;10275;10185;10197;10187;10187;10190;10202;10228;10254;10272;10191
B228;Mn;10194;10193;10181;10147;10147;10168;10160;10156;10168;10164;10165;10188;10171
B228;Md;10206;10193;10179;10144;10151;10163;10162;10157;10164;10166;10169;10187;10172
B228;S;53.72;48.67;37.17;19.11;22.39;17.76;13.43;13.86;21.61;29.15;32.96;43.17;10.13
B228;Cv;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
B278;N;29;28;30;27;30;29;30;28;30;28;30;30;24
B278;Min;10104;10082;10115;10105;10090;10121;10147;10138;10131;10110;10109;10098;10148
B278;Q1;10169;10167;10145;10134;10139;10149;10153;10148;10147;10141;10147;10155;10168
B278;Q2;10196;10185;10173;10144;10146;10164;10161;10151;10158;10163;10165;10179;10171
B278;Q3;10232;10203;10182;10148;10160;10171;10166;10164;10173;10179;10180;10200;10175
B278;Q4;10253;10238;10207;10165;10174;10177;10174;10168;10183;10192;10195;10233;10180
B278;Max;10323;10275;10269;10180;10194;10189;10183;10183;10192;10224;10253;10267;10186
B278;Mn;10202;10191;10176;10146;10152;10166;10165;10162;10167;10170;10169;10190;10172
B278;Md;10210;10199;10179;10145;10153;10164;10164;10158;10165;10168;10172;10188;10173
B278;S;52.06;44.06;35.25;19.79;21.85;16.33;9.71;11.06;17.88;27.92;32.48;44.30;8.16
B278;Cv;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0200E;N;27;28;26;28;28;28;28;27;27;27;28;28;22
0200E;Min;10091;10064;10092;10082;10074;10103;10131;10119;10120;10097;10090;10090;10129
0200E;Q1;10140;10137;10125;10118;10122;10139;10141;10137;10137;10122;10132;10137;10153
0200E;Q2;10166;10170;10161;10128;10134;10151;10148;10142;10145;10152;10152;10174;10157
0200E;Q3;10212;10188;10168;10138;10149;10158;10154;10149;10167;10172;10164;10186;10160
0200E;Q4;10246;10239;10194;10148;10165;10167;10161;10156;10179;10184;10188;10225;10169
0200E;Max;10298;10260;10265;10167;10169;10176;10172;10177;10186;10211;10211;10261;10177
0200E;Mn;10187;10179;10164;10132;10138;10154;10152;10145;10159;10155;10157;10178;10159
0200E;Md;10195;10180;10163;10131;10140;10152;10151;10146;10156;10159;10157;10179;10158
0200E;S;57.60;51.71;38.26;22.64;22.36;16.93;10.75;11.46;20.59;29.62;32.69;44.51;11.72
0200E;Cv;0.01;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0076;N;28;28;27;27;27;25;28;28;25;25;25;27;21
0076;Min;10099;10068;10111;10091;10080;10115;10144;10133;10118;10122;10099;10072;10144
0076;Q1;10148;10144;10135;10125;10130;10146;10151;10147;10142;10144;10137;10143;10159
0076;Q2;10178;10176;10165;10139;10144;10158;10160;10152;10156;10161;10157;10179;10165
0076;Q3;10207;10195;10179;10147;10158;10168;10164;10160;10171;10180;10176;10189;10170
0076;Q4;10244;10217;10214;10160;10173;10178;10171;10166;10181;10194;10196;10227;10174
0076;Max;10304;10269;10261;10176;10190;10189;10175;10174;10194;10215;10245;10250;10177
0076;Mn;10193;10180;10170;10142;10151;10162;10163;10157;10159;10163;10166;10185;10169
0076;Md;10196;10182;10174;10139;10150;10162;10161;10156;10161;10169;10167;10180;10166
0076;S;52.25;49.37;37.84;23.15;24.19;18.20;9.47;10.83;21.59;25.30;34.09;46.32;8.65
0076;Cv;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1082;N;29;30;30;30;30;29;29;28;30;30;29;29;26
1082;Min;10065;10071;10093;10083;10120;10133;10166;10149;10130;10115;10091;10098;10155
1082;Q1;10169;10170;10160;10134;10141;10164;10181;10168;10162;10133;10155;10135;10181
1082;Q2;10215;10197;10193;10161;10165;10186;10186;10178;10175;10160;10178;10198;10183
1082;Q3;10242;10222;10209;10175;10173;10195;10193;10186;10191;10182;10192;10225;10192
1082;Q4;10279;10257;10236;10188;10193;10211;10201;10197;10203;10208;10232;10249;10199
1082;Max;10346;10291;10290;10200;10221;10217;10225;10208;10219;10242;10275;10296;10206
1082;Mn;10223;10217;10200;10171;10171;10191;10188;10184;10182;10173;10187;10215;10189
1082;Md;10225;10207;10197;10163;10168;10188;10191;10181;10181;10172;10186;10202;10188
1082;S;58.24;50.83;43.44;28.60;26.31;21.37;13.80;15.03;23.39;35.26;45.29;56.96;12.31
1082;Cv;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
2331;N;28;28;28;28;29;29;29;28;27;28;28;27;24
2331;Min;10086;10077;10110;10092;10114;10118;10136;10126;10131;10128;10111;10110;10142
2331;Q1;10183;10186;10165;10137;10135;10141;10145;10144;10151;10141;10164;10142;10176
2331;Q2;10233;10214;10183;10155;10151;10157;10154;10154;10164;10166;10193;10203;10182
2331;Q3;10270;10240;10211;10166;10160;10169;10159;10157;10174;10185;10209;10238;10188
2331;Q4;10296;10268;10233;10173;10169;10182;10172;10172;10186;10210;10246;10267;10197
2331;Max;10372;10297;10287;10191;10206;10191;10194;10185;10200;10244;10290;10309;10205
2331;Mn;10246;10230;10204;10159;10155;10164;10156;10155;10172;10173;10202;10222;10184
2331;Md;10245;10224;10198;10156;10155;10162;10159;10156;10169;10175;10200;10214;10183
2331;S;62.17;47.37;40.51;22.64;21.40;18.72;13.83;14.17;18.21;31.25;42.74;60.21;15.14
2331;Cv;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
3469A;N;27;28;28;26;27;27;28;28;27;28;27;29;24
3469A;Min;10082;10082;10124;10109;10112;10119;10124;10120;10135;10129;10118;10095;10145
3469A;Q1;10181;10178;10154;10139;10128;10135;10133;10127;10141;10143;10160;10156;10167
3469A;Q2;10228;10199;10180;10143;10145;10141;10139;10134;10148;10159;10172;10201;10172
3469A;Q3;10257;10232;10198;10151;10148;10151;10145;10140;10155;10177;10195;10221;10177
3469A;Q4;10276;10243;10212;10165;10156;10158;10146;10149;10168;10188;10216;10258;10180
3469A;Max;10332;10290;10243;10184;10170;10165;10153;10157;10172;10214;10254;10283;10188
3469A;Mn;10242;10201;10186;10146;10146;10146;10142;10138;10152;10167;10186;10214;10174
3469A;Md;10233;10209;10185;10149;10144;10145;10140;10137;10153;10167;10184;10208;10173
3469A;S;53.69;45.99;30.03;16.96;14.95;13.49;7.85;10.50;11.94;24.19;33.39;51.99;9.37
3469A;Cv;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
5973;N;25;26;28;29;29;29;22;18;28;27;27;27;8
5973;Min;10106;10150;10132;10123;10112;10127;10138;10124;10136;10139;10124;10117;
5973;Q1;10186;10180;10164;10137;10144;10147;10152;10133;10151;10160;10155;10179;
5973;Q2;10223;10201;10174;10147;10158;10154;10156;10142;10159;10168;10180;10198;
5973;Q3;10252;10222;10192;10163;10162;10173;10159;10153;10166;10176;10196;10208;
5973;Q4;10268;10248;10211;10177;10172;10180;10169;10162;10179;10189;10217;10255;
5973;Max;10294;10290;10237;10202;10188;10193;10179;10181;10192;10216;10263;10276;
5973;Mn;10239;10203;10181;10154;10160;10157;10158;10144;10162;10169;10193;10205;
5973;Md;10229;10214;10186;10157;10158;10162;10159;10148;10163;10172;10187;10210;
5973;S;48.02;36.84;27.59;22.03;17.29;17.21;9.79;16.38;13.89;18.62;31.80;39.11;
5973;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
5960;N;27;27;29;27;27;27;30;27;26;29;28;28;16
5960;Min;10109;10095;10138;10130;10117;10145;10144;10130;10142;10141;10138;10120;10166
5960;Q1;10191;10190;10166;10145;10156;10155;10152;10143;10156;10159;10163;10179;10173
5960;Q2;10222;10200;10182;10154;10161;10160;10156;10151;10161;10167;10183;10202;10180
5960;Q3;10249;10215;10196;10164;10165;10170;10161;10159;10168;10178;10201;10221;10185
5960;Q4;10270;10246;10214;10177;10169;10177;10163;10164;10179;10190;10216;10258;10189
5960;Max;10306;10292;10233;10189;10176;10182;10171;10173;10184;10217;10257;10284;10196
5960;Mn;10241;10204;10191;10157;10163;10164;10158;10156;10166;10170;10190;10207;10183
5960;Md;10232;10212;10189;10160;10161;10165;10158;10154;10166;10174;10191;10213;10182
5960;S;45.62;39.76;26.27;17.20;11.66;11.20;6.97;11.02;10.94;17.88;28.28;43.07;9.07
5960;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5910;N;19;22;21;21;22;22;21;20;22;21;20;22;13
5910;Min;10104;10099;10140;10136;10141;10150;10147;10137;10152;10138;10150;10115;
5910;Q1;10196;10190;10160;10150;10155;10155;10152;10145;10155;10157;10175;10170;
5910;Q2;10217;10207;10183;10159;10162;10163;10158;10152;10163;10167;10183;10197;
5910;Q3;10262;10228;10202;10170;10166;10172;10164;10157;10171;10175;10201;10203;
5910;Q4;10280;10256;10215;10185;10169;10177;10166;10164;10177;10187;10211;10255;
5910;Max;10301;10293;10267;10194;10190;10192;10195;10195;10184;10212;10252;10282;
5910;Mn;10236;10219;10186;10161;10164;10171;10158;10155;10165;10171;10192;10203;
5910;Md;10232;10219;10190;10165;10164;10168;10161;10156;10166;10172;10192;10205;
5910;S;50.79;44.23;30.83;16.35;11.24;11.71;10.94;13.73;10.37;18.94;23.84;45.54;
5910;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
6001;N;17;17;16;17;17;17;16;16;16;16;15;15;10
6001;Min;10116;10178;10144;10158;10150;10160;10153;10144;10157;10156;10154;10123;
6001;Q1;10217;10204;10177;10159;10162;10171;10158;10154;10161;10162;10181;10196;
6001;Q2;10245;10216;10197;10165;10165;10176;10167;10162;10172;10173;10190;10204;
6001;Q3;10276;10233;10215;10172;10171;10179;10171;10169;10178;10193;10212;10229;
6001;Q4;10286;10249;10227;10187;10182;10183;10184;10180;10188;10200;10221;10265;
6001;Max;10329;10283;10241;10191;10195;10191;10187;10185;10194;10226;10250;10282;
6001;Mn;10259;10223;10211;10171;10168;10178;10169;10164;10175;10175;10199;10223;
6001;Md;10249;10226;10203;10172;10170;10177;10170;10166;10174;10183;10202;10221;
6001;S;50.51;26.52;29.48;11.64;11.75;8.22;10.83;12.26;11.73;20.85;28.07;43.76;
6001;Cv;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
1111;N;12;12;12;13;14;14;14;13;13;13;14;13;9
1111;Min;;;;;;;;;;;;;
1111;Q1;;;;;;;;;;;;;
1111;Q2;;;;;;;;;;;;;
1111;Q3;;;;;;;;;;;;;
1111;Q4;;;;;;;;;;;;;
1111;Max;;;;;;;;;;;;;
1111;Mn;;;;;;;;;;;;;
1111;Md;;;;;;;;;;;;;
