Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1495;Q2;12.0;11.0;12.0;12.4;15.6;13.0;13.0;13.0;13.0;13.0;12.0;9.0;156.2
1495;Q3;13.0;13.0;13.0;15.0;16.0;14.0;14.0;15.0;14.0;15.0;14.0;10.0;162.0
1495;Q4;15.0;14.0;15.0;17.0;18.2;16.0;16.8;17.0;17.0;16.8;15.0;13.0;168.8
1495;Max;17.0;18.0;19.0;19.0;21.0;21.0;21.0;22.0;19.0;21.0;19.0;17.0;176.0
1495;Mn;13.0;12.0;13.0;13.5;16.0;13.0;14.0;14.5;13.0;14.5;13.5;9.5;160.0
1495;Md;11.9;11.6;12.5;13.8;15.5;14.0;14.1;14.5;14.0;13.8;12.9;10.1;158.8
1495;S;2.93;2.77;3.07;2.89;3.24;2.57;2.94;3.32;2.94;3.39;3.10;3.13;10.07
1495;Cv;0.25;0.24;0.25;0.21;0.21;0.18;0.21;0.23;0.21;0.25;0.24;0.31;0.06
2867;N;30;30;29;29;29;30;29;29;30;30;30;30;26
2867;Min;12.0;14.0;7.0;12.0;13.0;13.0;8.0;11.0;16.0;15.0;11.0;9.0;186.0
2867;Q1;14.2;16.0;16.0;16.0;19.0;17.0;11.0;15.0;17.0;16.2;14.0;15.0;209.0
2867;Q2;16.0;17.0;18.0;19.0;21.0;19.0;12.0;17.0;18.4;19.4;16.0;17.0;215.6
2867;Q3;19.0;18.0;19.0;20.0;22.0;20.0;17.0;19.0;20.6;21.0;19.0;18.0;224.4
2867;Q4;20.0;19.8;21.0;21.0;25.0;22.0;19.0;21.0;21.0;22.8;20.0;19.8;229.6
2867;Max;25.0;25.0;26.0;25.0;25.0;27.0;23.0;24.0;28.0;26.0;23.0;23.0;260.0
2867;Mn;17.5;17.5;19.0;19.0;22.0;19.5;17.0;19.0;19.0;20.5;18.0;17.0;219.5
2867;Md;17.4;17.9;17.9;18.8;21.2;19.8;15.0;18.1;19.5;20.1;17.5;17.1;219.5
2867;S;3.09;2.70;3.78;2.82;3.04;3.10;4.47;3.23;2.75;3.07;3.34;3.27;16.16
2867;Cv;0.18;0.15;0.21;0.15;0.14;0.16;0.30;0.18;0.14;0.15;0.19;0.19;0.07
2870;N;3;3;3;3;3;3;3;3;3;3;2;2;2
2870;Min;;;;;;;;;;;;;
2870;Q1;;;;;;;;;;;;;
2870;Q2;;;;;;;;;;;;;
2870;Q3;;;;;;;;;;;;;
2870;Q4;;;;;;;;;;;;;
2870;Max;;;;;;;;;;;;;
2870;Mn;;;;;;;;;;;;;
2870;Md;;;;;;;;;;;;;
2870;S;;;;;;;;;;;;;
2870;Cv;;;;;;;;;;;;;
C929I;N;30;30;29;29;28;29;30;29;30;30;30;30;27
C929I;Min;15.0;15.0;19.0;19.0;20.0;18.0;21.0;18.0;11.0;12.0;16.0;20.0;247.0
C929I;Q1;21.0;21.0;23.0;25.0;24.0;22.0;24.0;23.0;22.0;24.0;21.0;22.0;280.6
C929I;Q2;24.4;22.4;25.0;27.0;26.0;25.0;27.0;25.0;23.0;26.0;24.0;24.0;293.8
C929I;Q3;26.6;23.0;27.0;28.0;28.0;27.0;28.0;27.0;26.0;27.0;25.6;26.2;311.6
C929I;Q4;28.8;25.0;28.0;29.0;29.0;28.0;29.0;29.0;27.8;28.0;28.0;28.8;325.0
C929I;Max;30.0;27.0;30.0;30.0;31.0;30.0;31.0;31.0;30.0;30.0;29.0;31.0;334.0
C929I;Mn;25.0;23.0;26.0;28.0;27.5;26.0;27.0;26.0;24.0;27.0;25.0;24.0;307.0
C929I;Md;24.7;22.6;25.4;27.0;26.8;25.3;26.9;25.7;23.8;25.9;24.2;25.1;302.5
C929I;S;3.91;2.79;2.76;2.41;2.68;3.23;2.68;3.10;4.46;3.39;3.68;3.29;22.57
C929I;Cv;0.16;0.12;0.11;0.09;0.10;0.13;0.10;0.12;0.19;0.13;0.15;0.13;0.07
C430E;N;17;21;20;20;20;21;20;21;21;21;20;20;14
C430E;Min;7.0;5.0;4.0;5.0;4.0;1.0;0.0;2.0;4.0;9.0;9.0;8.0;
C430E;Q1;10.6;6.4;9.2;6.8;8.0;2.4;1.0;3.4;8.4;10.4;11.0;9.2;
C430E;Q2;12.2;8.8;11.0;10.4;10.0;3.8;3.0;5.0;9.0;12.0;12.4;12.4;
C430E;Q3;16.0;10.2;13.0;11.6;13.0;6.0;4.6;7.2;11.2;15.0;14.6;13.6;
C430E;Q4;17.4;12.0;13.0;15.0;14.8;9.6;6.6;8.6;13.0;17.6;16.0;17.0;
C430E;Max;19.0;18.0;17.0;23.0;17.0;13.0;11.0;9.0;16.0;24.0;20.0;20.0;
C430E;Mn;14.0;9.0;11.5;11.0;11.0;4.0;3.0;6.0;10.0;14.0;13.0;13.0;
C430E;Md;14.0;9.6;11.4;11.4;11.3;5.5;4.0;6.0;10.4;14.1;13.6;13.2;
C430E;S;3.57;3.47;3.03;4.33;3.65;3.43;3.00;2.31;2.99;3.75;3.15;3.65;
C430E;Cv;0.26;0.36;0.27;0.38;0.32;0.62;0.76;0.38;0.29;0.26;0.23;0.28;
C139E;N;28;30;30;29;30;30;30;30;29;30;30;30;26
C139E;Min;16.0;12.0;15.0;16.0;16.0;14.0;16.0;16.0;15.0;18.0;15.0;16.0;242.0
C139E;Q1;18.0;15.0;20.0;21.0;21.0;20.0;19.0;18.2;19.0;21.0;18.2;19.2;259.0
C139E;Q2;22.0;20.0;23.0;22.0;21.4;22.0;22.0;21.0;22.0;23.4;21.4;20.4;260.0
C139E;Q3;25.0;21.0;24.0;24.0;24.0;23.0;23.0;23.6;23.0;25.0;23.6;23.0;273.2
C139E;Q4;26.0;23.0;26.0;26.0;26.0;26.0;26.8;25.0;25.0;26.0;25.0;25.0;278.8
C139E;Max;28.0;27.0;28.0;29.0;29.0;27.0;30.0;30.0;29.0;28.0;26.0;28.0;297.0
C139E;Mn;23.5;21.0;23.0;24.0;23.5;23.0;22.5;22.0;22.0;24.0;22.5;22.0;267.5
C139E;Md;22.7;19.9;22.7;23.4;23.4;22.3;22.6;22.3;22.1;23.7;21.9;22.1;268.0
C139E;S;3.66;3.98;3.24;3.02;3.29;3.47;3.75;3.41;3.40;2.91;3.34;3.26;13.17
C139E;Cv;0.16;0.20;0.14;0.13;0.14;0.16;0.17;0.15;0.15;0.12;0.15;0.15;0.05
C449C;N;30;30;30;30;30;30;30;30;30;30;29;29;29
C449C;Min;15.0;14.0;10.0;14.0;15.0;8.0;3.0;6.0;11.0;16.0;13.0;16.0;195.0
C449C;Q1;19.0;16.0;18.2;19.2;18.0;13.0;7.0;9.2;17.0;20.2;18.0;18.0;215.0
C449C;Q2;21.0;19.4;20.4;21.4;22.0;15.0;9.4;11.0;19.0;23.0;19.0;20.0;225.0
C449C;Q3;23.0;21.6;23.0;23.0;23.6;17.6;12.0;13.0;22.0;24.0;22.0;22.0;237.0
C449C;Q4;26.0;22.0;24.8;25.8;25.0;20.0;14.8;15.0;23.8;26.0;24.0;24.0;248.0
C449C;Max;30.0;24.0;29.0;27.0;29.0;24.0;18.0;20.0;25.0;29.0;27.0;27.0;265.0
C449C;Mn;21.0;20.0;21.5;22.0;22.0;16.0;11.5;12.5;21.0;23.0;21.0;21.0;229.0
C449C;Md;22.1;19.5;21.3;21.9;22.0;16.5;10.8;12.3;20.0;23.1;20.7;21.1;231.2
C449C;S;3.66;3.17;4.07;3.26;4.09;4.41;4.18;3.48;3.84;3.02;3.78;3.08;18.13
C449C;Cv;0.17;0.16;0.19;0.15;0.19;0.27;0.39;0.28;0.19;0.13;0.18;0.15;0.08
C447A;N;30;30;30;30;30;30;29;30;30;29;30;30;29
C447A;Min;15.0;9.0;11.0;16.0;14.0;14.0;14.0;16.0;15.0;16.0;15.0;14.0;234.0
C447A;Q1;18.2;16.0;17.0;18.2;18.2;20.0;19.0;19.2;21.0;21.0;18.2;19.0;245.0
C447A;Q2;20.4;17.4;18.0;20.0;21.0;21.0;21.0;22.4;23.0;23.0;20.0;20.0;255.0
C447A;Q3;22.6;19.0;21.0;21.6;23.6;23.2;23.0;24.0;24.0;23.0;22.0;22.0;264.0
C447A;Q4;23.8;20.0;22.0;22.0;26.0;26.0;27.0;26.0;25.8;25.0;24.0;23.8;268.0
C447A;Max;25.0;26.0;28.0;26.0;28.0;27.0;30.0;29.0;28.0;29.0;25.0;26.0;278.0
C447A;Mn;21.5;19.0;19.0;21.0;22.0;22.0;22.0;23.0;24.0;23.0;21.5;21.0;258.0
C447A;Md;21.1;18.0;19.5;20.7;22.0;22.3;22.2;22.9;23.2;22.9;21.0;21.2;257.0
C447A;S;2.71;3.27;4.00;2.37;3.82;3.31;4.12;3.29;2.96;2.62;2.89;2.80;12.98
C447A;Cv;0.13;0.18;0.21;0.11;0.17;0.15;0.19;0.14;0.13;0.11;0.14;0.13;0.05
C429I;N;30;30;30;30;30;30;30;29;29;30;30;30;28
C429I;Min;12.0;6.0;13.0;13.0;14.0;4.0;4.0;6.0;13.0;14.0;11.0;14.0;180.0
C429I;Q1;17.2;12.0;16.0;17.2;18.2;14.2;7.0;10.0;15.0;18.0;16.2;19.2;217.4
C429I;Q2;20.4;18.0;19.4;21.0;19.0;16.0;10.0;12.0;18.0;22.0;21.0;21.0;227.2
C429I;Q3;21.6;20.0;21.0;22.0;23.6;19.0;11.6;14.0;20.0;23.0;22.0;23.0;235.4
C429I;Q4;23.0;22.0;22.8;24.0;26.0;22.0;14.0;18.0;22.0;26.0;24.0;24.8;241.0
C429I;Max;25.0;26.0;28.0;25.0;28.0;27.0;18.0;22.0;26.0;28.0;28.0;28.0;247.0
C429I;Mn;21.0;19.0;21.0;21.5;20.5;17.5;11.0;12.0;19.0;23.0;22.0;22.5;229.0
C429I;Md;20.4;17.6;19.9;21.0;21.8;17.9;10.6;13.5;18.9;22.1;20.7;22.0;226.9
C429I;S;3.40;5.12;3.77;3.39;3.97;4.95;3.90;4.18;3.65;3.71;3.88;3.15;16.33
C429I;Cv;0.17;0.29;0.19;0.16;0.18;0.28;0.37;0.31;0.19;0.17;0.19;0.14;0.07
2465;N;22;22;21;20;21;20;22;21;20;21;22;22;18
2465;Min;9.0;9.0;12.0;4.0;12.0;13.0;11.0;13.0;16.0;12.0;9.0;10.0;188.0
2465;Q1;11.0;12.0;13.0;13.0;16.4;16.2;14.0;16.4;17.2;14.4;11.0;12.0;196.2
2465;Q2;13.0;14.0;14.0;16.4;18.0;19.0;16.0;19.8;19.0;17.0;13.2;14.0;200.6
2465;Q3;15.8;15.8;16.0;18.0;20.0;20.6;17.0;21.0;20.0;18.2;15.0;15.8;203.4
2465;Q4;17.4;18.0;19.2;20.4;21.0;21.8;19.8;22.0;21.8;20.0;16.4;17.0;212.0
2465;Max;20.0;21.0;24.0;22.0;26.0;27.0;24.0;24.0;26.0;24.0;21.0;21.0;229.0
2465;Mn;14.0;14.5;16.0;17.0;19.0;19.5;16.5;20.0;19.0;17.0;14.5;14.5;201.5
2465;Md;14.4;14.9;16.0;16.3;18.9;19.3;16.9;19.5;19.8;17.6;14.4;14.6;203.3
2465;S;3.24;3.25;3.38;4.16;3.18;3.53;3.41;2.94;2.71;3.37;3.02;2.95;9.87
2465;Cv;0.23;0.22;0.21;0.25;0.17;0.18;0.20;0.15;0.14;0.19;0.21;0.20;0.05
5796;N;27;28;29;29;29;29;30;30;30;29;29;27;23
5796;Min;6.0;9.0;8.0;9.0;13.0;5.0;2.0;5.0;7.0;11.0;11.0;11.0;168.0
5796;Q1;12.0;14.0;14.0;15.0;17.0;11.0;6.0;7.0;13.0;15.0;14.0;13.0;175.8
5796;Q2;14.2;16.0;16.0;19.0;19.0;14.0;7.0;8.4;16.0;17.0;16.0;15.0;185.6
5796;Q3;16.0;17.0;18.0;21.0;21.0;15.0;10.0;10.6;19.0;20.0;19.0;17.8;189.8
5796;Q4;17.4;18.0;21.0;22.0;23.0;17.0;12.0;12.0;21.6;21.0;20.0;19.0;197.2
5796;Max;23.0;21.0;25.0;27.0;26.0;21.0;18.0;18.0;25.0;28.0;22.0;22.0;216.0
5796;Mn;15.0;16.0;16.0;19.0;19.0;14.0;8.0;9.5;17.5;18.0;17.0;16.0;188.0
5796;Md;15.0;15.7;17.1;18.9;20.0;13.9;8.5;9.9;17.3;18.3;17.0;16.3;188.2
5796;S;3.92;2.98;4.05;4.39;3.61;4.29;3.70;3.36;4.32;3.75;3.29;2.88;11.89
5796;Cv;0.26;0.19;0.24;0.23;0.18;0.31;0.44;0.34;0.25;0.21;0.19;0.18;0.06
5783;N;29;28;29;30;30;29;30;30;30;30;29;28;24
5783;Min;6.0;9.0;10.0;12.0;17.0;6.0;3.0;3.0;7.0;9.0;12.0;11.0;169.0
5783;Q1;10.0;12.6;14.0;16.2;18.0;13.0;7.0;9.2;14.0;16.0;13.0;13.0;179.0
5783;Q2;13.0;15.0;17.0;18.4;20.0;15.0;8.0;10.4;18.0;17.4;16.0;15.0;189.0
5783;Q3;15.0;17.4;18.0;19.0;22.0;17.0;10.6;12.6;20.0;19.6;17.0;16.0;196.0
5783;Q4;17.0;19.0;21.0;21.8;24.0;20.0;13.0;16.0;22.8;23.0;20.0;19.0;214.0
5783;Max;20.0;21.0;24.0;25.0;26.0;22.0;16.0;20.0;26.0;27.0;23.0;22.0;225.0
5783;Mn;14.0;16.0;18.0;19.0;20.5;16.0;9.5;12.0;18.0;18.0;16.0;16.0;191.0
5783;Md;13.9;15.8;17.5;18.9;21.0;15.8;9.7;11.9;18.2;18.9;16.9;15.8;194.0
5783;S;3.55;3.34;3.59;3.05;2.83;3.86;3.51;3.97;4.80;4.44;3.29;2.78;16.65
5783;Cv;0.26;0.21;0.21;0.16;0.13;0.24;0.36;0.33;0.26;0.23;0.20;0.18;0.09
2030;N;28;28;28;28;28;27;27;26;25;26;27;27;23
2030;Min;10.0;11.0;11.0;12.0;12.0;12.0;13.0;13.0;14.0;13.0;9.0;9.0;193.0
2030;Q1;12.8;12.8;13.0;13.0;16.0;16.6;16.2;17.4;18.0;16.0;12.6;11.0;200.4
2030;Q2;15.0;15.0;16.0;15.0;18.0;19.0;18.0;20.0;19.0;17.0;14.0;12.2;205.0
2030;Q3;17.0;16.0;18.0;16.4;20.0;21.0;20.0;22.2;20.6;18.2;16.8;15.0;211.8
2030;Q4;18.0;18.0;21.0;20.2;22.0;22.4;22.4;24.0;22.8;21.6;18.0;18.0;220.2
2030;Max;21.0;21.0;24.0;23.0;25.0;26.0;29.0;26.0;23.0;28.0;20.0;22.0;244.0
2030;Mn;16.0;15.0;17.5;16.0;19.5;20.0;19.0;21.0;20.0;18.0;15.0;14.0;207.0
2030;Md;15.6;15.5;17.1;16.5;18.9;19.9;19.5;20.8;19.8;18.4;14.9;14.3;210.1
2030;S;2.96;2.60;3.75;3.33;3.22;3.29;4.15;3.39;2.56;3.56;3.14;3.55;11.89
2030;Cv;0.19;0.17;0.22;0.20;0.17;0.17;0.21;0.16;0.13;0.19;0.21;0.25;0.06
0016A;N;28;28;27;28;29;29;27;29;30;30;28;27;24
0016A;Min;13.0;11.0;12.0;14.0;14.0;16.0;12.0;17.0;16.0;15.0;9.0;14.0;222.0
0016A;Q1;15.0;15.0;15.6;18.0;18.0;18.0;16.6;19.0;18.0;19.0;16.8;17.6;229.0
0016A;Q2;17.0;16.6;18.0;19.6;20.0;20.0;20.0;21.0;20.0;20.0;18.0;19.2;235.0
0016A;Q3;18.4;18.0;19.8;21.0;22.0;21.0;21.0;23.0;22.0;22.0;20.0;20.8;244.0
0016A;Q4;21.4;20.0;22.4;22.2;23.0;23.0;24.0;24.0;23.0;23.0;22.2;23.0;251.0
0016A;Max;26.0;23.0;27.0;25.0;26.0;26.0;25.0;30.0;27.0;25.0;24.0;25.0;269.0
0016A;Mn;18.0;17.0;19.0;20.0;21.0;21.0;21.0;22.0;20.5;21.0;19.0;20.0;239.5
0016A;Md;18.2;17.3;18.9;20.0;20.9;20.5;20.2;21.8;20.6;21.0;18.9;19.9;239.2
0016A;S;3.58;2.91;3.71;3.01;3.12;2.41;3.49;3.24;2.93;2.61;3.48;3.17;11.91
0016A;Cv;0.20;0.17;0.20;0.15;0.15;0.12;0.17;0.15;0.14;0.12;0.18;0.16;0.05
9981A;N;30;29;30;29;30;30;30;30;30;30;29;30;27
9981A;Min;11.0;9.0;11.0;8.0;9.0;14.0;12.0;17.0;13.0;12.0;12.0;11.0;197.0
9981A;Q1;15.4;13.0;13.0;14.0;15.2;18.0;18.2;19.0;16.2;17.2;16.0;14.2;216.6
9981A;Q2;17.4;16.0;15.0;17.0;17.0;20.0;19.0;21.0;18.0;19.0;18.0;19.0;223.6
9981A;Q3;18.6;19.0;18.0;20.0;19.0;21.0;21.0;21.0;20.6;20.0;20.0;20.0;229.6
9981A;Q4;21.8;20.0;20.8;21.0;20.8;22.8;22.8;23.0;23.0;21.0;22.0;22.0;238.2
9981A;Max;24.0;22.0;24.0;25.0;24.0;24.0;27.0;27.0;25.0;26.0;24.0;26.0;259.0
9981A;Mn;18.0;18.0;17.5;19.0;18.0;20.0;20.0;21.0;19.0;20.0;19.0;19.0;227.0
9981A;Md;18.3;17.0;16.8;18.0;18.1;20.1;19.9;21.1;19.5;19.4;18.8;18.8;226.3
9981A;S;3.23;3.78;3.71;4.00;3.08;2.73;3.66;2.45;3.45;2.94;3.17;3.90;13.88
9981A;Cv;0.18;0.22;0.22;0.22;0.17;0.14;0.18;0.12;0.18;0.15;0.17;0.21;0.06
9381I;N;13;12;12;12;12;11;12;13;12;11;12;11;9
9381I;Min;;;;;;;;;;;;;
9381I;Q1;;;;;;;;;;;;;
9381I;Q2;;;;;;;;;;;;;
9381I;Q3;;;;;;;;;;;;;
9381I;Q4;;;;;;;;;;;;;
9381I;Max;;;;;;;;;;;;;
9381I;Mn;;;;;;;;;;;;;
9381I;Md;;;;;;;;;;;;;
9381I;S;;;;;;;;;;;;;
9381I;Cv;;;;;;;;;;;;;
8368U;N;19;20;20;20;20;18;19;18;20;20;19;19;15
8368U;Min;12.0;12.0;11.0;12.0;14.0;8.0;11.0;13.0;15.0;13.0;12.0;10.0;217.0
8368U;Q1;15.0;15.2;14.4;17.2;19.0;14.6;14.0;16.8;17.0;17.0;15.0;15.0;225.4
8368U;Q2;17.0;17.4;18.0;19.4;21.0;19.0;17.0;20.6;19.0;18.0;19.0;18.0;228.4
8368U;Q3;19.0;19.0;19.6;21.0;22.0;21.0;20.0;22.0;22.0;20.0;20.0;22.0;230.6
8368U;Q4;21.0;19.8;20.8;21.8;24.8;23.2;22.0;24.2;23.8;21.8;23.0;23.0;242.8
8368U;Max;24.0;23.0;24.0;26.0;28.0;25.0;25.0;28.0;26.0;26.0;24.0;27.0;252.0
8368U;Mn;18.0;18.0;18.5;20.5;22.0;20.5;18.0;21.5;21.0;19.0;19.0;19.0;229.0
8368U;Md;18.1;17.6;18.0;19.7;21.8;19.2;18.2;20.8;20.4;19.3;19.1;19.2;231.8
8368U;S;3.26;2.89;3.36;3.18;3.31;4.73;4.05;4.05;3.28;3.21;3.43;4.43;9.64
8368U;Cv;0.18;0.16;0.19;0.16;0.15;0.25;0.22;0.19;0.16;0.17;0.18;0.23;0.04
3260B;N;27;27;27;28;28;27;27;27;27;26;27;26;23
3260B;Min;9.0;8.0;9.0;8.0;14.0;9.0;4.0;4.0;11.0;12.0;9.0;8.0;157.0
3260B;Q1;12.0;12.0;15.0;14.0;16.0;13.6;9.0;11.0;14.6;15.0;13.0;11.0;187.0
3260B;Q2;14.0;13.2;17.2;17.6;19.0;16.0;10.0;14.0;16.2;18.0;15.0;13.0;192.2
3260B;Q3;14.8;15.0;18.0;18.4;21.0;18.0;11.8;15.8;18.0;19.0;17.0;15.0;199.4
3260B;Q4;18.0;17.4;20.0;20.0;24.0;21.4;15.0;18.4;21.4;20.0;18.4;17.0;202.2
3260B;Max;21.0;20.0;26.0;24.0;25.0;23.0;19.0;21.0;25.0;23.0;23.0;19.0;217.0
3260B;Mn;14.0;14.0;18.0;18.0;20.0;17.0;11.0;15.0;18.0;18.5;16.0;14.0;194.0
3260B;Md;14.7;14.5;17.3;17.5;20.0;16.9;11.7;14.6;17.7;18.0;16.1;14.0;193.6
3260B;S;3.01;3.04;3.85;3.77;3.25;4.01;3.62;3.88;3.79;2.90;3.26;3.04;12.84
3260B;Cv;0.20;0.21;0.22;0.22;0.16;0.24;0.31;0.27;0.21;0.16;0.20;0.22;0.07
8416;N;28;28;28;28;29;29;29;29;29;29;29;28;25
